Kinase,Model,CV Mean R²,CV Std R²,Test R²,Test MSE,GeneName
O15075,PLS,-0.1595687332576748,0.5482139156604675,0.1934451418249206,1.6091106223458704,DCLK1
O15075,SVR,-0.0772281810549265,0.4793428715227105,0.017419953344972,1.9602882238600323,DCLK1
O15075,Lasso,-0.0745574028322815,0.5000972431507019,0.2415503309642671,1.5131387612263172,DCLK1
O15075,ElasticNet,-0.058569073822976,0.465234346042274,0.2688350033831872,1.45870470039151,DCLK1
O15075,GradientBoosting,-0.1355001167782598,0.4839994122336307,0.2670974815155439,1.4621711290732602,DCLK1
O15075,MLP,-2.389810868502008,2.950436371468844,-0.3679016446072853,2.729020902114725,DCLK1
O43318,RandomForest,-0.5534795840273722,0.3755977049193846,-0.4511328904043927,0.7524351664564621,MAP3K7
O43318,XGBoost,-1.0226097657766045,0.645976209399207,-1.1308785895571587,1.1048939741040125,MAP3K7
O43318,PLS,-0.3585029054345804,0.2651787742879196,-0.1193755445513891,0.5804137786147914,MAP3K7
O43318,SVR,-0.4641756970380503,0.5304441031815913,-0.0778136130509541,0.5588632651824433,MAP3K7
O43318,Lasso,-0.1602209417019073,0.2024720688160395,-0.0572525710351696,0.5482020423723437,MAP3K7
O43318,ElasticNet,-0.2298686381503805,0.2160704788622948,-0.0561055075806551,0.5476072719780944,MAP3K7
O43318,GradientBoosting,-0.6167139340712878,0.6105368496243594,-0.749340649749419,0.9070605674277364,MAP3K7
O43318,MLP,-0.6471189616474105,0.5797466866205371,-0.1122687082555473,0.5767287725160388,MAP3K7
O43353,RandomForest,0.099877955894947,1.008539933577191,0.5740346156219269,0.7093562428721657,RIPK2
O43353,XGBoost,-0.0328021501896109,0.8884940504131787,0.5219671051533179,0.7960637899082834,RIPK2
O43353,PLS,0.3648877676441335,0.5308946103821317,0.8511542312171742,0.2478714918710176,RIPK2
O43353,SVR,0.3406101042073636,0.5295217350219654,0.8187771161032917,0.301788804344086,RIPK2
O43353,Lasso,0.3487804673140877,0.566215785806552,0.8332592260319408,0.2776718796722675,RIPK2
O43353,ElasticNet,0.3918784034674712,0.5475155547906224,0.837899961802764,0.2699437050100001,RIPK2
O43353,GradientBoosting,-0.0428579321158137,1.2416520066135386,0.5246527388931329,0.7915914287041272,RIPK2
O43353,MLP,-0.4852771834330906,1.1924327830665784,0.822604513055079,0.2954150753480922,RIPK2
O43683,RandomForest,-0.1619812569726232,0.3187768003640759,-0.2417606724757668,0.7499335116473729,BUB1
O43683,XGBoost,-0.3766208649467178,0.2533290427469118,-0.9168122819882694,1.15761579317397,BUB1
O43683,PLS,0.0674282871624837,0.2807506221869008,-0.608511530159346,0.9714244677540536,BUB1
O43683,SVR,0.0612790582892435,0.2445344644109429,-0.6576360045929042,1.0010920924714153,BUB1
O43683,Lasso,-0.0061284988508795,0.215569194472035,-0.2413196194318649,0.7496671475521268,BUB1
O43683,ElasticNet,0.0502970401432009,0.2374982095321232,-0.3313138088283367,0.8040171201176108,BUB1
O43683,GradientBoosting,-0.2990704371891738,0.3817361817839927,-0.3161727168447812,0.7948729971532679,BUB1
O43683,MLP,-0.3098278183399873,0.3655886186312587,-0.5649869154620202,0.9451387527474838,BUB1
O60885,RandomForest,-0.5104306616349152,1.2574843508753075,0.4368715464604679,0.2898482881473384,BRD4
O60885,XGBoost,-4.118657752909516,4.665070336601148,0.3119772627996308,0.3541327228814473,BRD4
O60885,PLS,-0.2215716061632958,0.4469407366192721,0.1200669642011538,0.4529110232443293,BRD4
O60885,SVR,-0.4238754658270866,0.8161711720944853,-0.0762643548380277,0.553964870506943,BRD4
O60885,Lasso,0.0046586727753128,0.1734971615308086,0.0866538473052264,0.4701091148574919,BRD4
O60885,ElasticNet,-0.0301412600109324,0.2010785514720391,0.0877566804477804,0.4695414747454141,BRD4
O60885,GradientBoosting,-1.866015345260418,2.8446550898776226,0.6116581410032897,0.1998837429340617,BRD4
O60885,MLP,-1.8321091762395405,3.0857127379552245,-0.0153462532527335,0.522609666644129,BRD4
O75385,RandomForest,-0.787703564786679,0.6528982723785295,0.2228805844298106,0.2720226550947039,ULK1
O75385,XGBoost,-1.0463130195855583,0.6319663612403902,-0.035165927725612,0.3623491814535167,ULK1
O75385,PLS,-0.7834938125684621,0.4862969591469904,0.1311995147607676,0.304114670161651,ULK1
O75385,SVR,-0.6158294153366324,0.3359122405490986,-0.1183207414388352,0.3914566683557449,ULK1
O75385,Lasso,-0.611954658320217,0.3410517342448166,0.0869756579441897,0.3195947761900751,ULK1
O75385,ElasticNet,-0.6096787818065967,0.3773087306727439,0.1407655360870906,0.3007661828278611,ULK1
O75385,GradientBoosting,-1.167875382182956,0.657484782163281,0.0674954812270984,0.3264136116047188,ULK1
O75385,MLP,-5.353964004223375,6.897771341510472,0.0444052682404185,0.3344961030693418,ULK1
O75676,RandomForest,-1.4381367030516403,1.6071894391148311,-0.8293904420844398,1.489923174562617,RPS6KA4
O75676,XGBoost,-1.5071656207879975,1.110842674334774,-2.4701418419330987,2.82621174265263,RPS6KA4
O75676,PLS,-0.8656359413069155,1.0210934811930288,-0.1263729086100191,0.917359717822395,RPS6KA4
O75676,SVR,-0.587329740264147,0.5733159438511723,0.2358373815297652,0.6223622733570081,RPS6KA4
O75676,Lasso,-0.9483394316276264,1.360367997134553,-0.0029466060759881,0.8168367762646074,RPS6KA4
O75676,ElasticNet,-0.930434648086883,1.2672614762932932,0.0089331302081927,0.8071614800619411,RPS6KA4
O75676,GradientBoosting,-1.3970232854621203,1.359557481423334,-2.5212272857920985,2.86781761580982,RPS6KA4
O75676,MLP,-2.297032322082706,3.28612432443865,-0.3539863511434868,1.1027365160559002,RPS6KA4
O76039,RandomForest,-0.6789763216921995,0.6405736564234445,0.292430199443319,0.4608347393385841,CDKL5
O76039,XGBoost,-1.6359919641908267,1.5742496259699883,-0.1813410230538077,0.7693982727932545,CDKL5
O76039,PLS,-0.4556012387347604,0.5038688258651156,-0.0528156315800534,0.6856906792362674,CDKL5
O76039,SVR,-0.986609581934862,0.8741508424277692,-0.3092593378321824,0.8527104819931736,CDKL5
O76039,Lasso,-0.2475950391410288,0.2688996636067355,0.0290559001548329,0.6323683837445526,CDKL5
O76039,ElasticNet,-0.3053483290662986,0.3303913554463454,0.0129985346849281,0.6428264217006189,CDKL5
O76039,GradientBoosting,-1.262843422267451,1.2199423578199915,0.0031725836864097,0.6492259876001152,CDKL5
O76039,MLP,-0.1654731746740388,0.122384093304144,-0.1803518419027083,0.7687540267590585,CDKL5
O94804,RandomForest,-0.2169559578838713,0.1560694524110801,-0.1821008167234368,1.605097310684731,STK10
O94804,XGBoost,-0.7279184671191684,0.973964098682381,-0.3352476543593699,1.8130453754789528,STK10
O94804,PLS,-0.8753500749218958,0.2513629689094397,-0.286099782656396,1.746310698046801,STK10
O94804,SVR,-0.6554406758785377,0.4395828184152441,-0.1657562309303808,1.5829040676638797,STK10
O94804,Lasso,-0.3285001747849312,0.3219581057687619,-0.2251799212591676,1.6635916064831793,STK10
O94804,ElasticNet,-0.4758190736614935,0.2750821751401891,-0.2403573193591608,1.6842000017476504,STK10
O94804,GradientBoosting,-0.2980967040268172,0.2823083098528549,0.0309761391666177,1.315774061745608,STK10
O94804,MLP,-2.283597865027427,1.2761065107767586,-0.1215996653950626,1.522946758112003,STK10
O94806,RandomForest,0.1213033174336899,0.3107925461805906,0.190663766935401,0.7289112498519819,PRKD3
O94806,XGBoost,-0.2510713218363084,0.3693334931617622,-0.2434109852980597,1.1198513279720566,PRKD3
O94806,PLS,0.1306818540339965,0.2983052163775144,0.5954461553133938,0.364352708448927,PRKD3
O94806,SVR,0.1607947722911196,0.2659489481718954,0.4916288345720813,0.4578535427453128,PRKD3
O94806,Lasso,0.2197813602307075,0.3263170196025728,0.4686519198807202,0.4785472061712101,PRKD3
O94806,ElasticNet,0.1950028275100248,0.3186388759505375,0.5353623640287865,0.4184658812093675,PRKD3
O94806,GradientBoosting,-0.2342970107848876,0.377174300094696,0.0740432030471498,0.8339430493802789,PRKD3
O94806,MLP,0.2571533817855886,0.2372840489569598,0.1050399493038787,0.8060264973561789,PRKD3
O94921,RandomForest,-0.2896529122862473,0.2723344056599481,-0.4052384203353909,0.4698301956299979,CDK14
O94921,XGBoost,-1.185265238783909,1.1399320063645666,-0.7321136790247003,0.5791183167873672,CDK14
O94921,PLS,-0.7332707355016975,0.2815177414763834,-0.3434589124264109,0.4491747126409452,CDK14
O94921,SVR,-0.6687105932401476,0.3269402938662026,-0.4861003244554287,0.4968657247487251,CDK14
O94921,Lasso,-0.1923164441897513,0.1758818377782232,-0.1414200363997184,0.3816246348215313,CDK14
O94921,ElasticNet,-0.3614839963324761,0.1230265922683114,-0.188076401215437,0.3972238162070799,CDK14
O94921,GradientBoosting,-0.6976449838126054,0.5464914618942882,-0.7671237490281593,0.5908236529073541,CDK14
O94921,MLP,-0.9441966568696608,0.5499409846209506,-0.3040578028015865,0.4360012676403083,CDK14
O95819,RandomForest,-0.2766488204602083,0.2431742262518976,0.0996951393364939,0.7732318629437303,MAP4K4
O95819,XGBoost,-1.138888889378317,0.7679821548270195,-0.2569175490909534,1.079510664125487,MAP4K4
O95819,PLS,-1.0036147084226132,0.8518609033979266,-0.014100264093326,0.8709656813789947,MAP4K4
O95819,SVR,-0.7930841441629216,0.4590148533390125,-0.1205539548484744,0.962394028838072,MAP4K4
O95819,Lasso,-0.2893794246266214,0.2701462068335675,0.0512957575207475,0.8147999426041398,MAP4K4
O95819,ElasticNet,-0.4576195538582882,0.3694888406740815,0.027029571258809,0.8356410923409413,MAP4K4
O95819,GradientBoosting,-0.5116646275497624,0.4974424453484481,-0.094258358703573,0.9398099090774018,MAP4K4
O95819,MLP,-0.8651349956025302,0.8224311695651411,-0.1572559902188004,0.9939157771071072,MAP4K4
O95835,RandomForest,-0.3805201751715939,0.431918719927825,0.2476219562369717,0.7595509872383912,LATS1
O95835,XGBoost,-0.7186285821181094,0.4829097085223029,-0.0513968388849823,1.0614205366231273,LATS1
O95835,PLS,-0.243137715975786,0.5186451794868597,0.2208718557449118,0.7865561150539894,LATS1
O95835,SVR,-0.4227649481021954,0.4690432868988287,0.2429759225683164,0.7642413147792112,LATS1
O95835,Lasso,-0.1080100894906107,0.2847969152082247,0.1069847076580704,0.9015290285782585,LATS1
O95835,ElasticNet,-0.1449089038679683,0.363521033860081,0.1547686632952973,0.8532895152388145,LATS1
O95835,GradientBoosting,-0.8978384390885615,1.1972125678266936,0.1662894352437204,0.8416589077540363,LATS1
O95835,MLP,-0.8295544832965327,0.5213100577450183,-0.2191362939908203,1.230759168685332,LATS1
O96013,RandomForest,0.1867140269292836,0.4429690754219378,0.4547556764694851,1.1380410170523334,PAK4
O96013,XGBoost,-0.0730227058993107,0.6394068476970921,0.343249844218872,1.3707774349577508,PAK4
O96013,PLS,0.44478174730533,0.4044628461587766,0.6793692231983937,0.6692247118995608,PAK4
O96013,SVR,0.3910813657841829,0.3889592153923158,0.6080501320032142,0.8180828431561401,PAK4
O96013,Lasso,0.449896709369033,0.39655224755579,0.6343375441205965,0.7632154159667485,PAK4
O96013,ElasticNet,0.4473922626563727,0.3964974304949263,0.6525757890278234,0.725148314875125,PAK4
O96013,GradientBoosting,0.2546234913990264,0.3920500425828416,0.4227034608638167,1.2049408167796645,PAK4
O96013,MLP,0.1545038417327525,0.5087640603930963,0.6278843696120673,0.7766845654176769,PAK4
P00519,RandomForest,-0.2556965463804882,0.3413823739529309,-0.3545905636193565,1.0129231533982883,ABL1
P00519,XGBoost,-0.421069367300548,0.3134437628970125,-0.6854609658892057,1.2603383504581671,ABL1
P00519,PLS,-0.1385220209430289,0.2171917291436887,0.1485254110122108,0.6367077616512774,ABL1
P00519,SVR,-0.3648767459185791,0.5107221295094516,0.0328496003734902,0.7232067452046586,ABL1
P00519,Lasso,-0.0826676954461288,0.1150719096426383,0.1058170507506874,0.6686438227124031,ABL1
P00519,ElasticNet,-0.0949691088573248,0.1564009969277641,0.1279898515910673,0.6520636515890341,ABL1
P00519,GradientBoosting,-0.2858663173507937,0.1963193269051876,-1.256557248946768,1.6873874259980592,ABL1
P00519,MLP,-0.1538586968304015,0.1318236060147887,0.0736534718554157,0.6926948050787088,ABL1
P04049,RandomForest,-1.3713952190052987,2.0417858885039024,-0.6035553456743099,2.2944773170873707,RAF1
P04049,XGBoost,-3.848961793038511,6.43895048034471,-0.0241283974453445,1.4653933735821594,RAF1
P04049,PLS,-1.9046463271561012,2.631885734587134,-0.0864491720912197,1.5545662257659074,RAF1
P04049,SVR,-0.9131251002105554,1.3730143505693324,-0.0264161551116555,1.4686668546543924,RAF1
P04049,Lasso,-1.6249775420928398,2.0948135048933127,-0.3206298970388848,1.8896481192228152,RAF1
P04049,ElasticNet,-1.756295924772798,2.3203965110491023,-0.2121605052391935,1.7344426504786117,RAF1
P04049,GradientBoosting,-2.0371978482859308,2.2845353125635497,-1.3565959876186957,3.371979678603764,RAF1
P04049,MLP,-7.382661672171859,10.207531789652196,-0.640451780513803,2.3472712746199123,RAF1
P04626,RandomForest,-0.8466574147661963,0.9654564015347338,-0.0384161330952796,0.7684217151505939,ERBB2
P04626,XGBoost,-1.3346744161962003,1.3845666594368264,-0.3721449617287058,1.0153790482664555,ERBB2
P04626,PLS,-0.468135897914725,0.5615491954458368,-0.0877439454721702,0.8049240006825918,ERBB2
P04626,SVR,-0.4830475524371419,0.2645264953665635,-0.1966763685417321,0.8855333409103041,ERBB2
P04626,Lasso,-0.4199706305935516,0.5019069414125353,-0.0236885947217986,0.7575234250179442,ERBB2
P04626,ElasticNet,-0.4013505385699993,0.4646424078293993,-0.0461564955708535,0.7741495369936913,ERBB2
P04626,GradientBoosting,-1.0711132171265307,0.8779828686269084,0.1194229815014481,0.6516217162958572,ERBB2
P04626,MLP,-0.42800773392732,0.6333538869621231,-0.1350543557323937,0.8399334207387644,ERBB2
P06493,RandomForest,-0.2634909031559825,0.5002671358277309,-0.0472339071865253,2.9071385819671822,CDK1
P06493,XGBoost,-1.3841148901745004,1.3638585548498303,-0.7191175191881676,4.772298559730912,CDK1
P06493,PLS,-0.1213436937934442,0.4867914631349284,0.0609406644878087,2.606844188571249,CDK1
P06493,SVR,-0.1069300591397538,0.3835816292990252,0.0578259946346967,2.615490563404927,CDK1
P06493,Lasso,-0.1633444844293289,0.2455653681416206,-0.0415973276291428,2.891491344240114,CDK1
P06493,ElasticNet,-0.1381374421282071,0.2432152570045735,-0.0467513205434173,2.905798913494176,CDK1
P06493,GradientBoosting,-0.9828204003323208,0.8169332139978552,-0.0559068028616667,2.931214683267528,CDK1
P06493,MLP,-0.2911285974138443,0.2780436824400174,0.099568496931561,2.499612689223898,CDK1
P10398,RandomForest,-0.7606944976902448,0.4918408498430263,-0.0555809733313434,0.2806645975581242,ARAF
P10398,XGBoost,-1.5532461943124347,1.263019435859818,-0.2274454425538246,0.3263610181146996,ARAF
P10398,PLS,-0.5966075545525842,0.355780802604888,-0.1410140828752191,0.3033800972820324,ARAF
P10398,SVR,-0.9377099910545894,0.7097086897643289,-0.1574126139502434,0.3077402432499831,ARAF
P10398,Lasso,-0.2602285598040944,0.4083361781816018,-0.0128407911625765,0.2693005654932979,ARAF
P10398,ElasticNet,-0.3242822542591102,0.3803933468543238,-0.0174669453233251,0.2705305968490836,ARAF
P10398,GradientBoosting,-1.1826492851325707,0.9543939710736866,-0.2936371290874748,0.3439604856420751,ARAF
P10398,MLP,-1.4199657777609125,1.294742983872759,-0.2258119383102668,0.3259266915943183,ARAF
P11274,RandomForest,-0.1464181625692693,0.4277610279627489,0.0538317203662808,0.9654692006553818,BCR
P11274,XGBoost,-0.5923313124717551,0.5599020563920941,0.1699022972537122,0.8470308958640828,BCR
P11274,PLS,-0.4427275955809236,1.1049493744434766,0.0516007511545906,0.9677456794888628,BCR
P11274,SVR,-0.7716840691405351,1.7608577641967436,0.0687866530335735,0.950209201774701,BCR
P11274,Lasso,-0.4304697522962448,0.7838384225368975,0.1387123303448565,0.8788571080381139,BCR
P11274,ElasticNet,-0.4326723095672807,0.914140100970385,0.1731739895994425,0.8436924641476388,BCR
P11274,GradientBoosting,-0.4362779680515654,0.8495185026751979,0.119044781747362,0.8989258556721232,BCR
P11274,MLP,-0.4429533708581322,0.6771668583325021,-0.2690000008808011,1.2948863778823338,BCR
P15056,RandomForest,-1.1946519564503175,0.9953887418192274,0.1446618043898307,1.9560453303046177,BRAF
P15056,XGBoost,-4.935920464336666,7.167136121555957,0.1330829015344597,1.9825247497629552,BRAF
P15056,PLS,-1.666280168678279,2.2701473923318694,-0.1394915918845309,2.605866566776072,BRAF
P15056,SVR,-0.9415418065249488,1.0921580860393436,0.0643022607218614,2.1398169786933696,BRAF
P15056,Lasso,-1.5827274819835904,2.09962206479729,-0.052840284379549,2.407706486611526,BRAF
P15056,ElasticNet,-1.5037496895554945,2.0200931526243004,-0.0690130059030558,2.4446913618067763,BRAF
P15056,GradientBoosting,-1.9284137135042627,1.8263419804012464,0.0206741544547462,2.239588687675624,BRAF
P15056,MLP,-5.471291679607778,7.165271537072933,0.0621704108800241,2.144692237333096,BRAF
P23443,RandomForest,0.0720704200980496,0.3047918871829866,0.2463698151391181,1.0869066825118838,RPS6KB1
P23443,XGBoost,-0.4842285756437764,0.5918348022764265,0.1211702030062271,1.2674730900268047,RPS6KB1
P23443,PLS,-0.1079490535821103,0.4046072722610754,0.2335201142175214,1.1054388831595274,RPS6KB1
P23443,SVR,-0.3698697145126033,0.774663161049572,-0.0363259518964229,1.4946184813240193,RPS6KB1
P23443,Lasso,0.0533292445166371,0.3369801212208112,0.230429918644228,1.1098956502667277,RPS6KB1
P23443,ElasticNet,-0.0095638456210583,0.3858233616625307,0.2649827673913265,1.060062558443347,RPS6KB1
P23443,GradientBoosting,0.0456300635318315,0.3463524790740971,0.0743184643245489,1.335043987375903,RPS6KB1
P23443,MLP,-1.8154035922703968,0.8458435355386619,0.1569316129469637,1.2158969772045607,RPS6KB1
P27361,RandomForest,-0.3174747963314775,0.4462643657634167,0.0578970932880257,1.0756286291047783,MAPK3
P27361,XGBoost,-0.5425227276734399,0.4054823458957935,-0.4641349617557,1.6716491059709029,MAPK3
P27361,PLS,-1.1977321316210825,1.3483138880921974,-1.2628631614941537,2.5835823060397365,MAPK3
P27361,SVR,-0.3825556812115029,0.3711646430494702,-0.3650566736413037,1.5585282967055114,MAPK3
P27361,Lasso,-0.1723723895844738,0.2639775783087392,-0.2044261963252047,1.3751314099354923,MAPK3
P27361,ElasticNet,-0.2360709824421177,0.3889145245414932,-0.2268854089694696,1.400773802008813,MAPK3
P27361,GradientBoosting,-1.049455101154651,0.8325426989070748,-0.3738002945014205,1.5685111646620526,MAPK3
P27361,MLP,-0.4802597555776964,0.5937771166897433,-0.6664402563811516,1.9026274472628064,MAPK3
P27448,RandomForest,-0.5091243146386375,1.4387912714376951,-0.5239033187411948,1.0329455352424506,MARK3
P27448,XGBoost,-2.0970352887084576,3.521368239473442,-0.3430127980006001,0.9103327333220342,MARK3
P27448,PLS,-1.091439897396021,1.1152818914317393,-0.7104438251101646,1.1593880600575155,MARK3
P27448,SVR,-0.4546025130853592,0.5276335397276746,-0.4768159933496989,1.001028390675936,MARK3
P27448,Lasso,-0.438417418922803,0.519744279723094,-0.5709320600059966,1.0648229698015386,MARK3
P27448,ElasticNet,-0.5233812177767638,0.6425998697026337,-0.659339425035284,1.1247480266384684,MARK3
P27448,GradientBoosting,-1.0454813679109016,2.3807945059039426,-0.1262239657035184,0.7633870224900171,MARK3
P27448,MLP,-3.8391464710892,5.306285645726553,-1.480861661871793,1.681599446414646,MARK3
P30291,RandomForest,-0.6132295909631249,1.4438481828463356,0.1598816217463238,1.912419509029584,WEE1
P30291,XGBoost,-2.547918566187225,4.897041058502067,0.2382135953416263,1.7341070255009672,WEE1
P30291,PLS,-3.836898905520584,7.384546723061597,0.0192759245343837,2.232489972179988,WEE1
P30291,SVR,-3.8656853065193415,7.567462730198004,0.103093067505379,2.0416912186256977,WEE1
P30291,Lasso,-0.2884485261493077,0.4894456486405065,0.0992044790284059,2.0505430812422607,WEE1
P30291,ElasticNet,-0.7313082227418474,1.5162079123467644,0.0933936450787213,2.0637706840382,WEE1
P30291,GradientBoosting,-2.9124076538919224,6.076052919709757,0.1868296124213543,1.851075935992649,WEE1
P30291,MLP,-0.5511605270777961,0.9637180603168276,0.0286221903436243,2.211214421575653,WEE1
P31749,RandomForest,-0.4217512732035756,1.3669324085810957,0.2841461992338066,1.8816522146249015,AKT1
P31749,XGBoost,-1.1226693764222404,1.834564255047119,-0.52465482073383,4.007620154983786,AKT1
P31749,PLS,-0.3140180317288282,0.3190014988189117,0.1147333144502797,2.3269612001995035,AKT1
P31749,SVR,-0.5197260116313256,0.2964475933780738,0.0905692477752374,2.3904774789770578,AKT1
P31749,Lasso,-0.1609103601677833,0.0911621942615765,0.0034560243252358,2.619458298318054,AKT1
P31749,ElasticNet,-0.1809463526486736,0.1033423985518032,0.0100879173905374,2.602026084840772,AKT1
P31749,GradientBoosting,-1.0572910896233334,2.2603236213175086,0.2092375991967081,2.078552661340968,AKT1
P31749,MLP,-0.2889371595413801,0.2066122000716669,0.0114087002780373,2.59855435074836,AKT1
P33981,RandomForest,-0.63591908295729,0.598171252807789,-0.3466034072553789,1.2241531065065911,TTK
P33981,XGBoost,-0.5610031154867656,0.548134165605932,-0.3435149846380463,1.2213455225358074,TTK
P33981,PLS,-1.0579394097679835,1.3369600162054724,-0.1471253017673965,1.0428140862742945,TTK
P33981,SVR,-2.2745934048111134,3.180172032169309,-0.004391089990023,0.9130590835685088,TTK
P33981,Lasso,-0.7652156233623197,0.9065656187137858,-0.1043834366471767,1.0039588548951863,TTK
P33981,ElasticNet,-0.8640108409261906,1.0351451925507955,-0.1071421273086363,1.0064666903313075,TTK
P33981,GradientBoosting,-0.6844255135721653,0.7573685850991518,-0.8084417125217263,1.643995201847673,TTK
P33981,MLP,-1.0765784273546877,1.3735742851595876,-0.2881122225176213,1.1709806838659007,TTK
P42345,RandomForest,-2.3445228063838366,2.439712714221676,-2.026912234017582,3.32824436697839,MTOR
P42345,XGBoost,-3.7782545274917823,3.840565120585811,-1.1203087218927807,2.3313875706690896,MTOR
P42345,PLS,-0.9178572258335204,0.5429574376247012,-0.843378992968399,2.026889210927063,MTOR
P42345,SVR,-0.4850404496254407,0.2890132560461472,-0.1115982009727807,1.2222589109630193,MTOR
P42345,Lasso,-0.8069890391190768,0.4722293091858073,-0.6494229242441627,1.8136246220440533,MTOR
P42345,ElasticNet,-0.8305433883474865,0.4806471702904245,-0.7099814299666307,1.8802117874326956,MTOR
P42345,GradientBoosting,-3.884698715605328,4.332947032999319,-3.007770393322203,4.40674793468092,MTOR
P42345,MLP,-1.412281439159526,1.3145686002506651,-0.5406707964467818,1.6940461114183487,MTOR
P48730,RandomForest,-0.9906395998915224,0.8680880558868931,0.2065867948740166,0.8664167897689891,CSNK1D
P48730,XGBoost,-1.7603626518682334,1.379047319096151,-0.0963202490520638,1.197194935256467,CSNK1D
P48730,PLS,-0.8091226458603563,1.0214562468395223,-0.0839169971428461,1.1836504345694965,CSNK1D
P48730,SVR,-0.9396163424695724,1.1099514970355506,-0.1971218532856968,1.307271502900436,CSNK1D
P48730,Lasso,-0.6007463592776322,0.8059295664715096,-0.0644995964700638,1.1624463988313984,CSNK1D
P48730,ElasticNet,-0.664090983173509,0.8936640937422549,-0.0629309928504557,1.1607334647590382,CSNK1D
P48730,GradientBoosting,-1.874907340486046,1.4359081825788431,0.0825079469760725,1.0019123882533894,CSNK1D
P48730,MLP,-0.7274422728516878,0.8274448215223872,-0.0403064829756294,1.1360272270896874,CSNK1D
P49759,RandomForest,-0.6288960428506908,1.203427411695157,-0.0864944666235807,1.3682504001091915,CLK1
P49759,XGBoost,-0.7865313095142621,1.489996872978237,-0.4268665337853454,1.7968896904015232,CLK1
P49759,PLS,-0.8410411565786233,1.3736610072752893,0.1181864839123284,1.1104904196688004,CLK1
P49759,SVR,-1.2423785837811807,1.873376304865609,0.0944252324996404,1.1404135741359729,CLK1
P49759,Lasso,-0.7167925689547348,1.1989929947610969,0.0909738376060144,1.144760004411696,CLK1
P49759,ElasticNet,-0.7414241015626946,1.2462172118558956,0.1070963932173315,1.1244564558492072,CLK1
P49759,GradientBoosting,-0.8527095782505626,1.5926269045234132,-0.2195610743403531,1.535824598453199,CLK1
P49759,MLP,-1.184698169577984,1.459938250076965,0.0297760279626504,1.2218279786191977,CLK1
P49761,RandomForest,-2.607193335633497,4.545321248865152,0.1625899749254494,0.900315837855262,CLK3
P49761,XGBoost,-4.845483277201548,7.678671043539258,0.1487352333631836,0.91521134051752,CLK3
P49761,PLS,-0.7743651158121587,1.2555966006400132,0.2914929883343767,0.7617296960079695,CLK3
P49761,SVR,-0.2564724724567918,0.388728195221096,-0.0667044360114501,1.1468347276665054,CLK3
P49761,Lasso,-0.6583309211091167,0.7202806130870314,0.1903132014861567,0.8705100566946742,CLK3
P49761,ElasticNet,-0.6746620850584277,0.8975265396641957,0.2406231883063602,0.8164208093961524,CLK3
P49761,GradientBoosting,-2.258981815935449,3.1268795836350987,0.0837223101659776,0.9851080012537006,CLK3
P49761,MLP,-0.7550336867921426,0.7431981555869859,0.3216608926224797,0.7292955941794622,CLK3
P49841,RandomForest,-0.5058055201208665,1.2532487285572949,0.2306339363611279,0.890137529050731,GSK3B
P49841,XGBoost,-1.179563197050634,2.169173630668954,-0.1064843748073822,1.280175086831739,GSK3B
P49841,PLS,-0.3927390713599157,1.0260888568639894,0.3372935449466754,0.7667349968584333,GSK3B
P49841,SVR,-0.488124864936054,1.0471579963634805,0.2845799467811103,0.8277233276882862,GSK3B
P49841,Lasso,-0.6341072024129779,1.2901542109677462,0.1971505028986783,0.9288770343850726,GSK3B
