Kinase,Model,CV Mean R²,CV Std R²,Test R²,Test MSE
Q13627,MLP,-0.5694659615907854,0.35990591188075566,-0.2656334833232523,1.2830112770544324
Q14004,ElasticNet,-0.1580335487081537,0.3246885334411068,0.07349529589765957,0.790582471164586
Q14680,MLP,-1.1685750111643212,1.15401840161349,0.13508614144012732,0.2679717626544786
Q15139,PLS,-0.10112770963390852,0.23774626931763043,0.08800767079778848,1.0667196118782978
Q15418,ElasticNet,0.026754785020521733,0.48873241859939665,0.38819566221144386,1.2593449387023594
Q16512,Lasso,-0.01155426222685263,0.4510052282430792,0.05701293482670167,0.9066756743192306
Q16513,Lasso,-0.13238962975639446,0.10005947859281947,-0.06238223427572831,5.146445865351043
Q16584,ElasticNet,-0.8246085278350614,1.10350974434588,-0.10149349310359912,0.13516536416394082
Q2M2I8,SVR,-1.5584971464874293,0.9571576938431265,0.42371515904947654,1.136614228113699
Q7KZI7,PLS,-0.2912889699264189,0.5431717723250723,0.27232086923371757,0.9853708667442076
Q8IV63,MLP,-0.05537700691523029,0.20743493493166934,-0.1451632917085106,1.230755714493379
Q8IVT5,Lasso,-1.8248449448737305,3.047302955881648,-0.08803484236337833,3.314032755842274
Q8IWQ3,PLS,-2.159805446856935,2.1736871808426406,0.16314466777857406,0.15043149250209467
Q8TD19,ElasticNet,0.34367726468837984,0.1629948375158221,0.22192814809660777,0.6466418262829461
Q92630,RandomForest,-0.2926181098990538,0.6187084052930567,0.15221629954628335,0.801534842449588
Q96GX5,RandomForest,-0.41784459269424606,0.44480531904587617,0.03454559990428041,0.22036795279829266
Q96Q15,Lasso,-0.24267638785979145,0.39373495059057173,-0.06243320868890456,0.1975045484869453
Q96QT4,PLS,0.7638931181426971,0.05865587961217868,0.699394153003629,0.2864592791595642
Q96RR4,SVR,-0.38362392484030294,0.6844555624794121,0.404688780755184,0.1578453408965743
Q96S53,GradientBoosting,-1.0224664293471535,0.5123205457453361,0.2280791198296105,0.7396452976634602
Q96SB4,PLS,-0.08548983370708323,0.5168496200941969,0.6039294335450266,0.48424412443574394
Q99640,RandomForest,-1.1877447696447176,1.3150253078177092,-0.045501513281021255,0.8736858288119966
Q99759,Lasso,-0.6200881454675853,0.7069618733304399,-0.09468642810622718,4.230419425108585
Q9BZL6,MLP,-0.1973017101217825,0.16856675273272068,0.14408386374631033,0.763658176186304
Q9H0K1,RandomForest,-0.22962010395339733,0.6583782695453879,0.1433797768961491,0.7841131503241564
Q9H4A3,SVR,-1.1250719853072766,1.01345724724661,-0.38623001216479125,2.590477822376272
Q9HAZ1,SVR,-0.22115722888430095,0.2238754408615898,-0.15852686488894085,1.9884658956724812
Q9HBH9,Lasso,-1.197953918797403,1.715731801163103,-0.1691800010149469,1.2388270488544404
Q9NSY1,GradientBoosting,-1.252691034074027,0.6123070200922824,0.25352346621087174,1.4722855590965704
Q9NYV4,SVR,-3.039157120851418,3.8825866891099112,0.23294203899369958,0.3724783288968243
Q9UKE5,SVR,0.9498913127935301,0.021635601777784293,0.9754457897458717,0.010548057187761101
Q9Y2K2,Lasso,-0.17352241290752832,0.258623035261701,0.05219199906667504,0.576382256985938
Q9Y2U5,Lasso,-0.7513097362821045,0.6469943070751135,-0.012504971050472102,6.537152666250792
Q9Y3S1,SVR,-0.15507228418807395,0.563966220518266,-0.40113197405637413,3.4453130110189902
