Kinase,Model,CV Mean R²,CV Std R²,Test R²,Test MSE
O76039,GradientBoosting,-0.7935360566046172,0.8833646128429427,-0.1688739515183002,1.0546151523130547
O76039,MLP,-0.5774715320232418,0.5862071986245404,-0.029266734000003902,0.9286547039894233
O94804,RandomForest,-0.04305299831838418,0.18410364635925708,0.20580889317198992,0.8732322086782469
O94804,XGBoost,-0.09912357815549103,0.3799309033498483,0.04051525522105115,1.0549765360918992
O94804,PLS,-0.30701861593185614,0.5231364766852115,-0.0015799498801882805,1.101261225770853
O94804,SVR,-0.8921409754740743,1.2824524281118528,-0.3168004169568499,1.4478537049857483
O94804,Lasso,-0.13789707279360044,0.21874791161196958,0.11412526474867579,0.9740405615537776
O94804,ElasticNet,-0.1577582959342046,0.28058443003398764,0.07421890419162291,1.0179185640521011
O94804,GradientBoosting,-0.2569973421060757,0.3369555106079795,0.3362929774663014,0.7297618220848152
O94804,MLP,-2.390788240663729,2.4687456492949984,-0.363555679890724,1.4992622402464193
O94806,RandomForest,-1.3793317278788304,1.2368391554830742,-0.042481546698498684,0.2632236601441681
O94806,XGBoost,-1.5140970766117308,1.1484997974420685,0.004686699326168164,0.2513138106120456
O94806,PLS,-1.4306864915443853,0.9542579856635539,0.03331767298657684,0.24408457024395336
O94806,SVR,-1.8348075666942223,1.1312194301351406,0.11387057127960587,0.22374518985773692
O94806,Lasso,-1.8732200806172485,1.5325024598430224,-0.04040256380109297,0.2626987228065573
O94806,ElasticNet,-1.734241618581257,1.4198449174028858,0.0392095692923472,0.24259688298876272
O94806,GradientBoosting,-1.8335882426620131,1.246456641520371,-0.060533163149878,0.2677816425553665
O94806,MLP,-4.0264540396967075,4.4161948226785395,-0.5051312289762551,0.3800414044192216
O94921,RandomForest,-0.43656281765649263,0.31412242744931734,-0.39671272241660005,0.3659278061139049
O94921,XGBoost,-1.1096574144585596,0.37424341948054624,-0.5922966313461835,0.4171692601059285
O94921,PLS,-0.2338285787895801,0.18051917816023347,0.07288775732592556,0.242896154333071
O94921,SVR,-0.20155583480940004,0.3245022152392635,0.012450057177742613,0.2587303589385318
O94921,Lasso,-0.052454885905520256,0.07454539361520143,-0.020483660475222543,0.2673587353072048
O94921,ElasticNet,-0.07755647559677156,0.10346613938521484,0.021245189314593294,0.25642610312725
O94921,GradientBoosting,-0.679110628437982,0.7245089135456547,-0.8513942895896547,0.485050819519407
O94921,MLP,-0.3411760981844258,0.3330773315122238,-0.03739592828647442,0.27178961716090094
O95819,RandomForest,-0.4532181354417089,0.8875309933798186,0.331627579332352,0.8902747752787811
O95819,XGBoost,-1.1315730655753877,1.3002903821267742,-0.00934202013777985,1.344447664761474
O95819,PLS,-0.4033248077424069,0.8608905286827786,0.3790193641415254,0.8271487256896893
O95819,SVR,-0.27608656836630363,1.0103405928349913,0.33941332321851514,0.8799041328430741
O95819,Lasso,-0.1653657748497557,0.8595426600560037,0.3182926101069461,0.908037008374274
O95819,ElasticNet,-0.20332288171325502,0.8442522709177109,0.34308492218815856,0.8750135481233338
O95819,GradientBoosting,-1.1025255746184905,1.43938228571607,0.3247624502968899,0.8994191549992977
O95819,MLP,-0.6221405277266845,0.8089386413547298,0.11770450568030832,1.1752211770651915
O95835,RandomForest,-0.8611174523440533,1.0153577668307923,0.3688761558524717,0.6878757628494669
O95835,XGBoost,-1.6610326986546848,2.2172429280437638,0.01991239860187921,1.068219039294361
O95835,PLS,-0.7302416741029595,0.6385646587664432,0.15226010118006805,0.9239703665234662
O95835,SVR,-0.5506675413543307,0.6179649715876718,0.007520209300442837,1.0817255590497894
O95835,Lasso,-0.3228055107198001,0.5259882733067738,0.11476619270788024,0.9648358022563703
O95835,ElasticNet,-0.3978437211585959,0.5411214216694382,0.14546679332301615,0.9313745422138218
O95835,GradientBoosting,-1.6867528339014808,1.797715089582066,0.1867542614766614,0.8863744223234488
O95835,MLP,-1.7054324346679706,1.1612885808578375,0.051187657468948156,1.0341314465801952
O96013,RandomForest,-0.039022638461199535,0.20036831306239816,0.22513772879635907,0.9262821107268453
O96013,XGBoost,-0.4450846552358466,0.2799150982267347,-0.13344680145376175,1.3549394965589452
O96013,PLS,-0.14672066213671092,0.2538540256060465,0.4359310492790608,0.6742965784844027
O96013,SVR,-0.22135110230847532,0.18721909967406214,0.3484923470431863,0.7788221292515742
O96013,Lasso,0.07059298155468582,0.17295916741512926,0.18727399369992925,0.9715449939107729
O96013,ElasticNet,0.023528066678656923,0.17171975647221024,0.24587360718236484,0.901494127219365
O96013,GradientBoosting,-0.3879344490855112,0.21280875453218515,0.3672416376284332,0.7564089429301444
O96013,MLP,-1.134337681498036,0.8178732183044932,0.3629277736447317,0.7615658013612622
P00519,RandomForest,-0.5377872264475962,0.48601431007773765,-0.35859874974313843,0.6025721853351439
P00519,XGBoost,-0.6627613681164007,0.5965753512842048,-0.6906150094484007,0.7498296174616089
P00519,PLS,-0.14427787299213518,0.13747831168326188,0.001373685902116284,0.442915496965465
P00519,SVR,-0.10773329253990069,0.11121232480804014,0.08634891658024602,0.40522687811552177
P00519,Lasso,-0.06005422164879674,0.044298642335794884,-0.029646891726266,0.45667389123413843
P00519,ElasticNet,-0.10560819626493108,0.055024371386763284,-0.023267548118536263,0.4538444943872473
P00519,GradientBoosting,-0.8077619038203518,0.5749723075603557,-1.1104991349673092,0.9360586237442216
P00519,MLP,-0.2882283427082194,0.2826570213525574,-0.12208057892525481,0.49767052022751135
P04049,RandomForest,-0.3166037741025517,0.8505748636523488,0.04787372125513645,2.292998361366863
P04049,XGBoost,-1.0655283888249825,2.189356601581434,-0.1613700259367743,2.7969184611983704
P04049,PLS,-0.542853427181357,1.138590437866997,0.035115832265520064,2.323723086858375
P04049,SVR,-0.5123810652598546,0.5364531016836793,0.07875777545552332,2.2186205322335186
P04049,Lasso,-0.3208884389023103,0.6020303812089919,0.08533022204208296,2.2027921598951146
P04049,ElasticNet,-0.37920327651252894,0.7455143813866518,0.10716263738708542,2.150213322687969
P04049,GradientBoosting,-0.6373787092516722,1.1795624509765996,-0.18377138097825352,2.850867471481148
P04049,MLP,-0.9713860895281045,1.4476930295959731,-0.6785085794665786,4.0423392444653174
P04626,RandomForest,-0.09746702619304522,0.36246252010556534,-0.5905412513207813,0.5558302661797916
P04626,XGBoost,-0.3962246631176133,0.39457676879255504,-0.6026675641859909,0.5600679253427036
P04626,PLS,-0.40355636316414073,0.4770673041099028,-0.20607149731714025,0.4214735335087798
P04626,SVR,-0.49955723731612284,0.5135412990574906,-0.06806786153523814,0.37324680719989806
P04626,Lasso,-0.30309484742862436,0.3040686704840166,0.0005071152212392516,0.34928260787330123
P04626,ElasticNet,-0.2756098574451863,0.3297126658443722,-0.030957618550647048,0.3602782682079081
P04626,GradientBoosting,-0.130317238743102,0.33975642524629185,-0.8236074719686901,0.637277546690543
P04626,MLP,-1.0769015371610446,1.3943211170842027,-0.5881224851298572,0.5549850045717625
P06493,RandomForest,-0.9348688199373825,0.8983488375420572,-0.6103414741690951,3.78124514520942
P06493,XGBoost,-1.965019103485901,2.097898571358823,-1.2790053607388003,5.351335784633059
P06493,PLS,-0.467628136559445,0.2445392686391975,-0.3979517088325084,3.2825324299540926
P06493,SVR,-0.5747893457472053,0.5290139900051106,-0.51096557262437,3.547900447023162
P06493,Lasso,-0.4439110304757702,0.30183927751338835,-0.35727801797194214,3.187026477600961
P06493,ElasticNet,-0.4322289189084255,0.27297538944692096,-0.37016913381364236,3.2172961253586903
P06493,GradientBoosting,-1.5254008951070799,1.4960772028421379,-0.9731029962708473,4.633046000070837
P06493,MLP,-0.8179447315178253,0.8971866761646616,-0.19573067770136943,2.8076969341978866
P10398,RandomForest,-0.28541727494851105,1.2340564655122548,-0.3347198123775592,0.2382500615103905
P10398,XGBoost,-0.8404493938420995,1.9468161767527017,-0.5405250283106906,0.2749866896030568
P10398,PLS,-0.36639561432638884,0.4195017890716604,-0.44943453910888875,0.25872686154470037
P10398,SVR,-0.307074071637666,0.23937453058781655,-0.4732515393854899,0.26297824204289294
P10398,Lasso,-0.39335160007930337,0.3969965734776167,-0.05122392697809386,0.18764549903367872
P10398,ElasticNet,-0.334673707273319,0.3007292908323136,-0.21501381615828774,0.21688231024310323
P10398,GradientBoosting,-0.8237089330621034,1.8756510686552206,-0.44224621748790094,0.25744373226732337
P10398,MLP,-0.5263826592548702,0.6398057399638638,-0.47496315771497,0.2632837692168356
P11274,RandomForest,-0.3199927467880218,0.489925258873321,0.14502650709387022,0.7591702146641505
P11274,XGBoost,-0.5804961419116562,0.7024033824329889,0.06366356373928606,0.8314161072967405
P11274,PLS,-0.35844531519490896,0.8407735868157548,-0.015702867299554057,0.9018892049878512
P11274,SVR,-0.3170172113460638,0.7565857907727215,-0.08442061208178875,0.9629068452894707
P11274,Lasso,-0.19916007432416075,0.49283885843898734,0.2201963228679784,0.69242348432574
P11274,ElasticNet,-0.24652730006922444,0.6305104444344782,0.23852318931845273,0.6761502182505128
P11274,GradientBoosting,-0.6095352688990322,0.8372711402916738,-0.1381941100615125,1.0106548027913427
P11274,MLP,-0.13537723516063033,0.9995968461221796,0.26940792335601305,0.6487262450353407
P15056,RandomForest,-0.15847201190935684,0.24021670924393612,-0.3659246102562417,4.2903921890377035
P15056,XGBoost,-0.5756119947915748,0.9410289220300895,-0.6077450430202305,5.049954238136229
P15056,PLS,-0.5673721601721958,0.2786083532589402,0.010714548174303618,3.1073622536498315
P15056,SVR,-0.2389668683067451,0.21246906899866702,0.10845042083534229,2.800372232747404
P15056,Lasso,-0.3399330761710912,0.3000873009203479,-0.049018793203523536,3.2949856842171124
P15056,ElasticNet,-0.39752608924810834,0.305308425365169,-0.031064488378427013,3.2385909105943242
P15056,GradientBoosting,-0.14848304234330217,0.09529893587619816,-0.5410639085184279,4.840507672436649
P15056,MLP,-0.6514734287590281,0.6205808027089434,-0.577376931340694,4.954567488261895
P23443,RandomForest,-0.4116335744452648,0.7080083383693385,0.050317877099896435,1.2938906474681733
P23443,XGBoost,-1.2513021200861674,1.9971922154710577,-0.12491193676543788,1.5326318134338657
P23443,PLS,0.03737242368010576,0.4675052076042832,0.18103465520201645,1.1157960908000821
P23443,SVR,0.11199032157525983,0.3686603269471984,0.23576689761325742,1.041226363874397
P23443,Lasso,0.15869135234833096,0.35699590995502567,0.15379992744909132,1.1529019377736367
P23443,ElasticNet,0.14818962224640764,0.3941286535086408,0.17916752863685026,1.1183399499947044
P23443,GradientBoosting,-1.0279469143685536,1.311862755551062,0.16558123992450835,1.1368505352471876
P23443,MLP,0.03378231608103013,0.3298338013448758,0.2093502501135529,1.0772176206466662
P27361,RandomForest,0.10983372158832547,0.3490953555363216,-0.0710153979211916,1.4009163560779043
P27361,XGBoost,-0.33259498777931523,1.278762443887683,-0.49442493460339776,1.9547471846624218
P27361,PLS,-4.475534184834633,8.012726016924168,-0.34103631449165417,1.7541108285765556
P27361,SVR,-0.7372827138131476,1.3519126291216814,-0.2549523903781368,1.6415107879795021
P27361,Lasso,-0.002134569606631875,0.4154439450532566,-0.05009886340194569,1.3735569778865595
P27361,ElasticNet,0.0018402988975594337,0.4484507330837798,-0.08473817304128906,1.4188661074576114
P27361,GradientBoosting,-0.15209922852183602,0.5439363313952511,-0.23783777369733006,1.619124418481283
P27361,MLP,-2.049727504891406,4.2022076543717315,-0.5730364810646797,2.057573158432681
P27448,RandomForest,0.137607888879533,0.1989408793041196,-0.25109546894091084,1.1845035382295395
P27448,XGBoost,-0.12109632869573825,0.42515833127802893,-1.1768594646434472,2.0609919883103713
P27448,PLS,-0.1503995712841134,0.43858022396610735,-0.29047548820902835,1.2217874812351994
P27448,SVR,-0.0659583763949444,0.44194109223162176,-0.29246637562257805,1.2236723998877805
P27448,Lasso,-0.08210675493382254,0.3143563842604374,-0.12702959082355525,1.0670413019319647
P27448,ElasticNet,-0.06441201914603845,0.3743974660778098,-0.17800904944660667,1.1153072821190313
P27448,GradientBoosting,0.255547235699643,0.33323251615299576,-0.6792005536063259,1.5898219172893797
P27448,MLP,-0.09206737041461702,0.2626003039469219,-2.9882935633199907,3.7760090692757102
P30291,RandomForest,-0.4147908708534292,1.1129607261445924,0.1835637963666632,1.073917064576182
P30291,XGBoost,-0.7367144846087225,1.4901579537674627,-0.221933633846483,1.6072969024737895
P30291,PLS,-0.2432243555271413,0.6162556662104597,0.2634266068065573,0.9688677850675864
P30291,SVR,-0.3523964838109967,0.6704661909658078,0.18469444067624974,1.07242984706595
P30291,Lasso,-0.18026640628375032,0.4437228636442416,0.3057253300986197,0.9132292421526857
P30291,ElasticNet,-0.18054001791631663,0.4882364735964122,0.3307294519157088,0.880339528315139
P30291,GradientBoosting,-0.5190582438115866,1.3869018153767885,0.026853185570924754,1.2800497646999032
P30291,MLP,-0.6402838497553552,1.192458929952652,-0.1505764756783885,1.5134357171229327
P31749,RandomForest,-0.7385266653528509,0.4059250121705011,-0.8042176419369584,5.917419641408256
P31749,XGBoost,-1.3695923860084487,0.5246230530057147,-1.1904124134104461,7.1840498267072865
P31749,PLS,-0.8021844589894697,0.4743534296100857,-0.2821464685248454,4.205146053147978
P31749,SVR,-0.8164603607102281,0.5038308059690647,-0.09874880794677976,3.603643832092271
P31749,Lasso,-0.6073342249007989,0.5544445602234535,-0.33060090827620026,4.364065491043664
P31749,ElasticNet,-0.6273201656655976,0.5443381501247229,-0.3494509378445003,4.425889260314002
P31749,GradientBoosting,-1.4651049107335263,0.5956977678470463,-1.5154671320796145,8.250154675743332
P31749,MLP,-1.416134835094242,1.578030670974092,-0.01945076735727791,3.3435644647240728
P33981,RandomForest,-0.585268124112794,0.8791880179249137,-0.44251374441054936,1.7012396584361538
P33981,XGBoost,-1.2311753808745034,0.9152901348216267,-1.2664736945493416,2.6729831510515285
P33981,PLS,-2.643889411150657e+30,4.586990381229215e+30,-9.488547800882051e+28,1.1190391691154308e+29
P33981,SVR,0.09918172308799453,0.22275609442242425,0.09980460525783985,1.0616523494566374
P33981,Lasso,0.061973964352316745,0.0834591202699,0.10215227511702907,1.058883606985487
P33981,ElasticNet,0.08673314620850583,0.09327763035401825,0.07824890246330574,1.087074233027327
P33981,GradientBoosting,-0.8788435165420536,0.5425927179380254,-0.7303690660705824,2.040724041858825
P33981,MLP,-0.23397783176959236,0.230061566903833,-0.15531750120074173,1.3625325642434043
P42345,RandomForest,-1.2007945940342706,1.796354617184226,-1.5219519028973938,2.2291131611463713
P42345,XGBoost,-3.865136216870217,5.494005167505618,-1.6162815875317924,2.312489668550715
P42345,PLS,-7.512769426603611e+31,1.4440103813512937e+32,-1.1497662685463453e+31,1.0162601112710777e+31
P42345,SVR,-1.0108906456250903,1.2403675003920103,-0.7152921597527453,1.5161194486394578
P42345,Lasso,-1.2140672580211214,2.1080849516119566,-0.1795155360795555,1.0425550155143173
P42345,ElasticNet,-1.2591164304715579,2.085199709286854,-0.1795155360795555,1.0425550155143173
P42345,GradientBoosting,-0.8875046076988413,0.5639641639411241,-2.8014380546471562,3.360030613256859
P42345,MLP,-1.675766151385489,2.642050705734903,-0.6542789059353142,1.4621908043490783
P48730,RandomForest,0.4240250797138743,0.14479815921198386,-0.41229056488110105,1.6289590718094626
P48730,XGBoost,0.35387198498464056,0.3230626189547114,-0.3836075014475997,1.5958755565972642
P48730,PLS,0.32745673313811785,0.30752043664338,0.09227237582922021,1.0469879109116105
P48730,SVR,0.36516232133541626,0.2451178564824263,0.04240164071885477,1.1045096337043105
P48730,Lasso,0.31677021105066305,0.19989937863734297,0.15241262023261248,0.9776211678788185
P48730,ElasticNet,0.3316312337818558,0.22909296527278822,0.14107551491389148,0.9906975708628918
P48730,GradientBoosting,0.35420689215933765,0.11357423655474222,-0.7119488316513998,1.9745898253076095
P48730,MLP,0.3787718773855752,0.12974692130764875,-0.07314844351453176,1.237786993647708
P49759,RandomForest,0.11757060591211946,0.474919326968225,0.18342598032274882,0.5692805320047748
P49759,XGBoost,-0.1899045100138197,0.525216395660114,-0.07526712770874733,0.7496303185732313
P49759,PLS,-0.5578943628694736,1.3297806875043858,0.3870973151803764,0.4272895758049924
P49759,SVR,-0.3813538049442644,1.0217970561450913,0.43868878416680723,0.39132220701323045
P49759,Lasso,0.1843162792617342,0.16047000387425567,0.4559072957035316,0.37931819614373063
P49759,ElasticNet,0.020851868026303143,0.3843443334366412,0.4773342331902052,0.3643802504367784
P49759,GradientBoosting,-0.02387859334171889,0.48798777518597286,-0.31603990805054427,0.9174868180237311
P49759,MLP,-0.2378291655916036,1.0732704051028388,0.38172476160525104,0.43103509070476886
P49761,RandomForest,-0.1065843147267757,0.24851657007476174,-0.4181621352699465,1.4024471500213944
P49761,XGBoost,-0.6693007703541911,0.6709953194882015,-0.7989437142081008,1.7790091995086412
P49761,PLS,-0.24195156589916786,0.1075199641543315,-0.10692264443811883,1.094656576549258
P49761,SVR,-0.36279466844743274,0.2158797956205642,-0.11018338783572545,1.097881186889072
P49761,Lasso,-0.19680802391018815,0.05152669642486593,-0.03366339757893777,1.022209132484045
P49761,ElasticNet,-0.2025888452783257,0.07843440331657461,-0.04496887053602716,1.0333893268595602
P49761,GradientBoosting,-0.6180387915325312,0.6097900472026724,-1.2345251353489664,2.20976384137122
P49761,MLP,-0.3812420839275034,0.45884722309916065,-0.13400902698702177,1.1214428085782686
P49841,RandomForest,-1.056151328431218,1.2661181964824506,-0.14087542497414707,1.7016641330543552
P49841,XGBoost,-1.3484066244780746,1.5513954589509658,-0.28522979362131795,1.916974802562521
P49841,PLS,-0.6631691916506478,0.691229194970733,0.03211793481569536,1.4436371923674585
P49841,SVR,-0.6841312946458769,0.7193043008567064,0.00246122694208073,1.4878714312583035
P49841,Lasso,-0.40127996073984756,0.5588496654010502,0.008079039163345958,1.479492225821936
P49841,ElasticNet,-0.4736223606943666,0.606277935948342,0.019795435791539195,1.462016722822748
P49841,GradientBoosting,-1.4206712704048468,1.4118347851039503,-0.2571706096971518,1.875123338466333
P49841,MLP,-1.375662653566195,1.2561940253386323,-0.15132425222933787,1.71724900251812
P51812,RandomForest,-0.7284798344587097,0.9584624488449773,0.14357347503839113,1.0582665721595343
P51812,XGBoost,-1.0393065366242489,1.2461293518766337,-0.13661504352186515,1.4044890844859856
P51812,PLS,-0.41073472985895665,0.3919695821146629,0.1778465633406192,1.0159161047022756
P51812,SVR,-0.5108227943679328,0.55271494843674,-0.15991956915808858,1.4332859511663536
P51812,Lasso,-0.41252350971119583,0.4122649010861078,0.007705460048671342,1.2261555553922017
P51812,ElasticNet,-0.3902657253733851,0.3878587312552816,0.0782306040038212,1.139009256008469
P51812,GradientBoosting,-1.1692108637473844,1.0345741132244548,0.0826490612695201,1.133549469922308
P51812,MLP,-0.38858065135440445,0.16113974210053525,-0.1222430117855644,1.3867298952067597
P51957,RandomForest,0.09105672993710774,0.2952149117999742,-0.5681112602589926,3.9738008518120833
P51957,XGBoost,0.0028273541806049353,0.4582062870148694,-1.0522071362376915,5.200563679856025
P51957,PLS,-0.09142608143353748,0.1724898527267005,-0.1814789098370868,2.9940234582163496
P51957,SVR,-0.26732814470755456,0.24222382347404703,-0.06290246329633842,2.6935350960636213
P51957,Lasso,-0.04796840889178431,0.07534227815953445,-0.17391222427761077,2.974848478555357
P51957,ElasticNet,-0.0518345375434542,0.10645904031729679,-0.17869927921622453,2.9869795074401266
P51957,GradientBoosting,-0.21880934296523588,0.41106079413615354,-0.7699316921377617,4.4852404571755935
P51957,MLP,-0.24010287637987657,0.46997208261961326,-0.3986021073715198,3.5442422910101343
P54646,RandomForest,-0.5417861314274733,0.6415925630031126,0.12180489878527889,0.5153314268924404
P54646,XGBoost,-0.928611445491551,0.7792535351080487,0.08312541426465658,0.5380288365248846
P54646,PLS,-0.364006823439766,0.41029154949525026,0.07197047507823162,0.5445746379303894
P54646,SVR,-0.5442585260724276,0.5972230218062624,-0.09957517218355028,0.6452389015528149
P54646,Lasso,-0.2163786001890891,0.22995285408737717,0.004579957814615621,0.5841198954391622
P54646,ElasticNet,-0.24205043540460522,0.2768276675792852,0.016174468381860096,0.5773161502731131
P54646,GradientBoosting,-0.9568991069568856,1.5188416946800845,0.04860072651291969,0.5582881804650969
P54646,MLP,-0.8106192608567906,1.3791425333769982,0.0399000065406796,0.56339382775473
P78527,RandomForest,-0.4509740926361017,0.570327311551563,0.19225709146939207,1.370689085001997
P78527,XGBoost,-1.0986585160243993,1.4841048818520413,-0.3020900774127635,2.2095652440277043
P78527,PLS,-0.31049472143329726,0.22151626384135117,0.24648130515281408,1.2786739932522113
